EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	17:47:48	0	0.1000	0.2585648125207374	0.08997729420661926	0.8585	0.847	0.8527	0.7899
2	17:50:19	0	0.1000	0.1439921289445359	0.06308162212371826	0.8848	0.8865	0.8857	0.841
3	17:52:27	0	0.1000	0.12656516700423182	0.05818634852766991	0.8974	0.8848	0.8911	0.8483
4	17:55:26	1	0.1000	0.11719710369761191	0.05415396764874458	0.8953	0.8851	0.8902	0.849
5	17:57:38	0	0.1000	0.113448586106569	0.04968270659446716	0.8997	0.8978	0.8987	0.8601
6	17:58:37	1	0.1000	0.10987946444120386	0.05200953781604767	0.8866	0.8887	0.8876	0.8506
7	18:00:05	0	0.1000	0.10612503628567443	0.04930530861020088	0.9106	0.9039	0.9072	0.8693
8	18:02:09	0	0.1000	0.1056396187205781	0.04658249020576477	0.9088	0.908	0.9084	0.8728
9	18:03:48	0	0.1000	0.10299917652380547	0.04727400839328766	0.9122	0.9061	0.9091	0.8747
10	18:05:17	1	0.1000	0.10061396300392643	0.049044378101825714	0.9081	0.9029	0.9055	0.8679
11	18:07:01	0	0.1000	0.09917059748742924	0.04517306014895439	0.9209	0.9109	0.9158	0.8809
12	18:09:49	1	0.1000	0.09953848581985822	0.04591793566942215	0.9135	0.9072	0.9103	0.8778
13	18:12:02	2	0.1000	0.0993723616624535	0.04838871583342552	0.9147	0.9034	0.909	0.8734
14	18:12:56	0	0.1000	0.095960992694707	0.04472706839442253	0.9213	0.9126	0.9169	0.8828
15	18:13:53	1	0.1000	0.09467563139555897	0.04523661360144615	0.9175	0.9099	0.9137	0.8795
16	18:14:44	2	0.1000	0.09458768064451378	0.044964320957660675	0.9171	0.9129	0.915	0.8814
17	18:15:33	3	0.1000	0.09452671500676582	0.042959779500961304	0.9137	0.9095	0.9116	0.8781
18	18:16:23	4	0.1000	0.09323172554426698	0.042408574372529984	0.9199	0.9112	0.9156	0.8799
19	18:17:14	0	0.0500	0.08573168107629468	0.042953021824359894	0.9237	0.9132	0.9185	0.884
20	18:18:12	1	0.0500	0.08259745999897039	0.041756823658943176	0.9238	0.9124	0.9181	0.8841
21	18:19:18	2	0.0500	0.08080722072795832	0.04059043154120445	0.919	0.9171	0.9181	0.8858
22	18:20:13	3	0.0500	0.08173706918149067	0.04136188328266144	0.9186	0.9144	0.9165	0.8835
23	18:21:20	0	0.0500	0.08095308695517926	0.04090093448758125	0.9218	0.9163	0.919	0.886
24	18:22:36	1	0.0500	0.0813123415670355	0.040704648941755295	0.9215	0.9129	0.9172	0.8849
25	18:23:43	2	0.0500	0.08064831277008266	0.0394308976829052	0.9173	0.9156	0.9165	0.885
26	18:24:43	0	0.0500	0.07900735985757416	0.03870835900306702	0.922	0.9197	0.9209	0.8904
27	18:25:55	1	0.0500	0.0796424021244415	0.04037347435951233	0.9215	0.9175	0.9195	0.8868
28	18:26:48	2	0.0500	0.07845703767076465	0.04075626656413078	0.9186	0.9138	0.9162	0.8831
29	18:28:05	0	0.0500	0.07813247995212907	0.03940191492438316	0.9221	0.921	0.9216	0.8897
30	18:29:18	1	0.0500	0.07924220887231476	0.04133825749158859	0.921	0.9163	0.9186	0.8857
31	18:30:27	2	0.0500	0.07824391840925742	0.04066566750407219	0.9216	0.9122	0.9169	0.8832
32	18:31:36	3	0.0500	0.07711153898863972	0.0390213206410408	0.9207	0.9204	0.9205	0.8886
33	18:32:34	0	0.0500	0.07893267431082329	0.03852164372801781	0.9247	0.9193	0.922	0.8913
34	18:33:38	1	0.0500	0.07734046550438702	0.039049290120601654	0.9228	0.9199	0.9213	0.8891
35	18:34:40	2	0.0500	0.07845070164111116	0.03891829773783684	0.9213	0.917	0.9192	0.8871
36	18:35:34	3	0.0500	0.07767894064811284	0.04046444222331047	0.9244	0.9158	0.9201	0.8869
37	18:36:35	4	0.0500	0.07584025742387426	0.040090736001729965	0.9227	0.9178	0.9202	0.8885
38	18:37:34	1	0.0250	0.07325390121841194	0.038799822330474854	0.9237	0.9187	0.9212	0.8903
39	18:38:46	0	0.0250	0.07338487885005279	0.03828301280736923	0.9255	0.9199	0.9227	0.8915
40	18:40:03	0	0.0250	0.07245315667895481	0.03804803639650345	0.9251	0.9204	0.9227	0.8909
41	18:41:15	1	0.0250	0.0711559109979478	0.03862598165869713	0.9239	0.9199	0.9219	0.8904
42	18:42:14	2	0.0250	0.07258562075341606	0.037861477583646774	0.9243	0.9202	0.9222	0.8918
43	18:43:07	3	0.0250	0.07121274311926991	0.0378953255712986	0.9256	0.9188	0.9222	0.8908
44	18:44:02	4	0.0250	0.07156704461244666	0.03710414841771126	0.9238	0.9197	0.9217	0.8909
45	18:44:59	1	0.0125	0.07135116967332218	0.037724271416664124	0.9245	0.9187	0.9216	0.8905
46	18:45:52	2	0.0125	0.06974790265125927	0.03742162138223648	0.924	0.9193	0.9217	0.891
47	18:46:45	3	0.0125	0.07069178697986173	0.03707316517829895	0.9241	0.9202	0.9221	0.8909
48	18:47:47	4	0.0125	0.06926942171987051	0.037199102342128754	0.9239	0.9197	0.9218	0.8907
49	18:48:42	1	0.0063	0.06788385054430517	0.03769894689321518	0.9256	0.9175	0.9215	0.8895
50	18:49:53	2	0.0063	0.06811666293546247	0.03708662837743759	0.9249	0.92	0.9224	0.8912
51	18:50:46	3	0.0063	0.0684740315968836	0.0372779555618763	0.9255	0.9197	0.9226	0.8913
52	18:52:04	4	0.0063	0.06911485314866278	0.03733246773481369	0.9247	0.9195	0.9221	0.8908
53	18:52:53	0	0.0031	0.06830774990398927	0.03694835305213928	0.9257	0.9204	0.923	0.8921
54	18:53:56	1	0.0031	0.06839722290137522	0.037015754729509354	0.9255	0.92	0.9228	0.8921
55	18:54:51	0	0.0031	0.06810854985774832	0.036893218755722046	0.9257	0.9209	0.9233	0.8926
56	18:55:49	1	0.0031	0.0673789827167719	0.037246204912662506	0.9247	0.9193	0.922	0.8904
57	18:56:42	2	0.0031	0.06833208675023036	0.03683481737971306	0.9252	0.9204	0.9228	0.8917
58	18:57:33	3	0.0031	0.06672796253221744	0.03710494935512543	0.9261	0.9195	0.9228	0.8917
59	18:58:23	0	0.0031	0.0686941003216932	0.03662687540054321	0.9261	0.9214	0.9237	0.8935
60	18:59:22	1	0.0031	0.06781058580058734	0.0367833711206913	0.9252	0.9202	0.9227	0.8922
61	19:00:11	2	0.0031	0.06740889834821079	0.03692658990621567	0.9249	0.9185	0.9217	0.8906
62	19:01:16	3	0.0031	0.06717260406469824	0.036504458636045456	0.9261	0.9212	0.9236	0.8929
63	19:02:21	4	0.0031	0.06670684442245695	0.03683006390929222	0.9268	0.92	0.9234	0.8927
64	19:03:25	1	0.0016	0.06698643769331991	0.03673083335161209	0.9258	0.9199	0.9228	0.8919
65	19:04:31	2	0.0016	0.06768296773260717	0.03686312213540077	0.926	0.9199	0.9229	0.8918
66	19:05:35	3	0.0016	0.06854088333337917	0.036850254982709885	0.926	0.9204	0.9232	0.8927
67	19:06:41	0	0.0016	0.06728089061858401	0.036760639399290085	0.9268	0.9209	0.9238	0.8932
68	19:07:52	0	0.0016	0.06784699977097204	0.03684664145112038	0.9275	0.9212	0.9243	0.8937
69	19:09:04	1	0.0016	0.06698528661014026	0.03678625449538231	0.9268	0.9205	0.9237	0.8929
70	19:10:10	2	0.0016	0.06735202385938958	0.0367150641977787	0.9253	0.919	0.9221	0.8905
71	19:11:14	3	0.0016	0.06771443902700582	0.036810606718063354	0.926	0.9207	0.9234	0.8926
72	19:12:19	0	0.0016	0.06631438592417918	0.036729030311107635	0.9274	0.9221	0.9247	0.8946
73	19:13:31	1	0.0016	0.06751782339820969	0.03672695532441139	0.9261	0.9212	0.9236	0.8934
74	19:14:35	2	0.0016	0.06750834083584167	0.036938708275556564	0.9264	0.9207	0.9235	0.893
75	19:15:41	3	0.0016	0.06888936854467302	0.03679637238383293	0.9264	0.921	0.9237	0.8932
76	19:16:32	4	0.0016	0.0662005205850956	0.036931660026311874	0.9262	0.9205	0.9234	0.893
77	19:17:23	1	0.0008	0.06633670166169581	0.03684114292263985	0.9262	0.9204	0.9233	0.8927
78	19:18:12	2	0.0008	0.06683974947694399	0.03677689656615257	0.926	0.9204	0.9232	0.8925
79	19:19:01	3	0.0008	0.06751869461720518	0.036800675094127655	0.9258	0.9202	0.923	0.8925
80	19:19:52	4	0.0008	0.06744647354610592	0.036724384874105453	0.9255	0.9204	0.9229	0.8924
81	19:20:41	1	0.0004	0.0674062918519284	0.036686792969703674	0.9252	0.92	0.9226	0.8921
82	19:21:31	2	0.0004	0.0674869637472839	0.03683440387248993	0.9267	0.9212	0.924	0.8934
83	19:22:22	3	0.0004	0.06631693692500501	0.03679508715867996	0.9262	0.9207	0.9234	0.8929
84	19:23:11	4	0.0004	0.06669126213366984	0.03678402677178383	0.926	0.9205	0.9233	0.8926
85	19:24:02	1	0.0002	0.0675603084521972	0.0367717407643795	0.9264	0.9209	0.9236	0.893
86	19:24:51	2	0.0002	0.06672973301629936	0.03680003061890602	0.9262	0.9205	0.9234	0.8927
87	19:25:41	3	0.0002	0.06596275358344546	0.03681046888232231	0.9262	0.9205	0.9234	0.8927
88	19:26:32	4	0.0002	0.06796550464956927	0.036814458668231964	0.9264	0.9207	0.9235	0.8929
