EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:28:26	0	0.1000	0.24965186685665638	0.0742199569940567	0.8745	0.8922	0.8833	0.826
2	04:30:30	0	0.1000	0.09422769235885278	0.04436488822102547	0.9189	0.9248	0.9218	0.8892
3	04:32:32	0	0.1000	0.07200431479681016	0.03932778537273407	0.93	0.9365	0.9332	0.9055
4	04:34:34	0	0.1000	0.06196321930131693	0.03456758335232735	0.9415	0.9427	0.9421	0.9166
5	04:36:39	1	0.1000	0.052979798584479654	0.033948931843042374	0.9403	0.9439	0.9421	0.9157
6	04:38:16	0	0.1000	0.04931550519473754	0.03143315017223358	0.9398	0.9461	0.9429	0.9183
7	04:40:17	0	0.1000	0.045551692339795766	0.028824299573898315	0.9474	0.946	0.9467	0.9228
8	04:42:17	0	0.1000	0.042022350772454746	0.030709555372595787	0.9467	0.9483	0.9475	0.9234
9	04:44:16	1	0.1000	0.039370375068322666	0.030360890552401543	0.9397	0.9505	0.9451	0.9206
10	04:45:50	0	0.1000	0.03742821728333504	0.030747106298804283	0.9453	0.9519	0.9486	0.9258
11	04:47:51	0	0.1000	0.034847209527089536	0.02884395234286785	0.9512	0.9504	0.9508	0.9274
12	04:49:51	1	0.1000	0.03349984428810304	0.030665436759591103	0.9439	0.9492	0.9465	0.9226
13	04:51:24	2	0.1000	0.03316515954373292	0.027130691334605217	0.9469	0.9526	0.9497	0.9273
14	04:52:57	3	0.1000	0.03117352547068167	0.029980624094605446	0.9475	0.9502	0.9488	0.9256
15	04:54:30	0	0.1000	0.02972284977041446	0.027359873056411743	0.9502	0.9566	0.9534	0.9331
16	04:56:31	1	0.1000	0.029844645589258346	0.028583135455846786	0.9498	0.9548	0.9523	0.9296
17	04:58:05	2	0.1000	0.027797580505981842	0.028354255482554436	0.9505	0.9532	0.9519	0.9293
18	04:59:38	3	0.1000	0.02705739225068987	0.029017560184001923	0.9529	0.9532	0.9531	0.9308
19	05:01:11	4	0.1000	0.0272135976395035	0.027673499658703804	0.9497	0.9529	0.9513	0.9296
20	05:02:44	0	0.0500	0.022930307330544516	0.02838457003235817	0.951	0.957	0.954	0.9332
21	05:04:45	1	0.0500	0.022128739310119057	0.027985569089651108	0.9511	0.9554	0.9533	0.9321
22	05:06:17	2	0.0500	0.0212331297631094	0.028781410306692123	0.9508	0.9565	0.9536	0.9326
23	05:07:50	3	0.0500	0.02044232547435559	0.028946194797754288	0.9495	0.9554	0.9525	0.9311
24	05:09:23	4	0.0500	0.019659536400360274	0.029017167165875435	0.9503	0.9565	0.9534	0.9321
25	05:10:55	0	0.0250	0.01934066607093428	0.028405463322997093	0.9529	0.9573	0.9551	0.9343
26	05:12:56	0	0.0250	0.017966370020656434	0.02910028211772442	0.9544	0.9568	0.9556	0.9342
