EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	13:57:06	0	0.1000	0.2263903035655418	0.0839153528213501	0.8436	0.8628	0.8531	0.8035
2	13:59:23	0	0.1000	0.09707887109285253	0.05407624691724777	0.8972	0.9063	0.9017	0.8688
3	14:01:32	0	0.1000	0.07371953077452925	0.044948969036340714	0.92	0.9199	0.9199	0.8885
4	14:03:37	0	0.1000	0.06267900268367912	0.04086538031697273	0.9211	0.9277	0.9244	0.8945
5	14:05:39	0	0.1000	0.055102319586920176	0.036203574389219284	0.9323	0.9378	0.935	0.9069
6	14:07:40	0	0.1000	0.04867834335946475	0.03482561185956001	0.9353	0.9361	0.9357	0.9101
7	14:09:42	0	0.1000	0.04560804946774773	0.032682906836271286	0.9393	0.9366	0.938	0.9131
8	14:11:54	1	0.1000	0.04121728057101249	0.03350222483277321	0.9343	0.9402	0.9373	0.9125
9	14:13:52	0	0.1000	0.039193792702620044	0.03177976608276367	0.9369	0.9427	0.9398	0.9169
10	14:16:05	0	0.1000	0.0363977788393442	0.031686823815107346	0.9387	0.9502	0.9444	0.9204
11	14:18:21	1	0.1000	0.03396605982850362	0.030279716476798058	0.939	0.9466	0.9428	0.9203
12	14:20:19	2	0.1000	0.03275259020806753	0.03223776817321777	0.94	0.947	0.9435	0.9203
13	14:22:18	0	0.1000	0.031199548066006492	0.031653743237257004	0.9461	0.9478	0.9469	0.9236
14	14:24:35	0	0.1000	0.030008147735521858	0.03004693239927292	0.9472	0.9487	0.9479	0.9256
15	14:26:48	0	0.1000	0.029289285847133823	0.02978564240038395	0.9464	0.951	0.9487	0.9268
16	14:29:01	1	0.1000	0.027157097894195424	0.03198705241084099	0.9428	0.9492	0.946	0.9244
17	14:30:59	2	0.1000	0.0266442291733118	0.030462447553873062	0.9457	0.9504	0.948	0.9256
18	14:33:00	3	0.1000	0.025177856612992322	0.03235702961683273	0.9435	0.9502	0.9468	0.9243
19	14:34:56	4	0.1000	0.025404970277158583	0.03141093999147415	0.9437	0.9482	0.9459	0.9242
20	14:36:53	0	0.0500	0.021289326371945073	0.030643999576568604	0.9481	0.9505	0.9493	0.9265
21	14:39:09	1	0.0500	0.020289489196808074	0.032264165580272675	0.946	0.9526	0.9493	0.9279
22	14:41:08	0	0.0500	0.01950611592870551	0.030884848907589912	0.9477	0.9512	0.9494	0.9278
23	14:43:24	0	0.0500	0.01762719849845955	0.031902115792036057	0.9479	0.9522	0.95	0.9294
24	14:45:43	0	0.0500	0.018048757501362634	0.03229717165231705	0.9487	0.9527	0.9507	0.9296
25	14:47:59	1	0.0500	0.017406153530994735	0.032841701060533524	0.9456	0.9517	0.9487	0.9267
26	14:49:57	2	0.0500	0.017750470019067714	0.031843919306993484	0.9446	0.9512	0.9479	0.9256
27	14:51:54	3	0.0500	0.01643769575455413	0.03303183242678642	0.9487	0.9527	0.9507	0.9291
28	14:53:57	4	0.0500	0.015865173594943834	0.03255901485681534	0.9468	0.9524	0.9496	0.9286
29	14:55:55	1	0.0250	0.015204392177287881	0.03198957070708275	0.9482	0.9529	0.9506	0.9287
30	14:57:53	0	0.0250	0.015407325337251976	0.032916467636823654	0.9481	0.9534	0.9507	0.9289
31	15:00:09	1	0.0250	0.013685349058163095	0.03351936861872673	0.9477	0.9526	0.9501	0.9288
32	15:02:08	0	0.0250	0.014035528969420777	0.03289701044559479	0.9494	0.9529	0.9511	0.9296
33	15:04:22	1	0.0250	0.013579663033306325	0.032582417130470276	0.9495	0.9526	0.951	0.9296
34	15:06:17	0	0.0250	0.012628063941153754	0.03335883468389511	0.9492	0.9539	0.9516	0.9304
35	15:08:30	1	0.0250	0.013101922339701052	0.03412682190537453	0.9468	0.9524	0.9496	0.928
36	15:10:28	2	0.0250	0.012567089352525701	0.03405275568366051	0.9486	0.9529	0.9507	0.9293
37	15:12:24	3	0.0250	0.012180429234370646	0.03412608802318573	0.9485	0.9524	0.9505	0.9289
