EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	14:05:15	0	0.1000	0.28750759279289073	0.09320078045129776	0.8525	0.837	0.8447	0.7789
2	14:05:51	0	0.1000	0.14890549378191192	0.06598951667547226	0.8814	0.8816	0.8815	0.8356
3	14:06:30	0	0.1000	0.13015969037220615	0.06005975976586342	0.8924	0.8812	0.8868	0.8446
4	14:07:06	0	0.1000	0.1178215248501637	0.05411481484770775	0.9027	0.8929	0.8978	0.8593
5	14:07:43	1	0.1000	0.11507512929558225	0.05290688946843147	0.892	0.8953	0.8936	0.8564
6	14:08:19	0	0.1000	0.1105195520208156	0.049949999898672104	0.898	0.9022	0.9001	0.8618
7	14:08:55	1	0.1000	0.10698483962705754	0.051727745682001114	0.8927	0.8868	0.8898	0.8527
8	14:09:31	0	0.1000	0.10298537546015639	0.045599427074193954	0.9123	0.9063	0.9093	0.8725
9	14:10:07	1	0.1000	0.10078026230021826	0.0457303524017334	0.911	0.9072	0.9091	0.8746
10	14:10:42	2	0.1000	0.09879053715152768	0.04627780616283417	0.9094	0.908	0.9087	0.8732
11	14:11:18	3	0.1000	0.09886709999619624	0.04465760663151741	0.9087	0.9073	0.908	0.8729
12	14:11:52	0	0.1000	0.0994637268758906	0.04454563930630684	0.9109	0.9088	0.9098	0.8765
13	14:12:31	1	0.1000	0.0961658294085037	0.04441572725772858	0.9097	0.9066	0.9082	0.8746
14	14:13:07	2	0.1000	0.09389984369997055	0.04489139840006828	0.9117	0.9024	0.907	0.8713
15	14:13:42	0	0.1000	0.0962389604857455	0.044909458607435226	0.9167	0.9058	0.9112	0.8754
16	14:14:20	0	0.1000	0.09518741885012764	0.04319118708372116	0.9165	0.9116	0.914	0.8802
17	14:14:56	1	0.1000	0.09522417534085716	0.04730503633618355	0.9097	0.9033	0.9065	0.8726
18	14:15:30	2	0.1000	0.09384469852118285	0.042484670877456665	0.9113	0.9141	0.9127	0.8787
19	14:16:06	3	0.1000	0.09281918723831924	0.04514559730887413	0.9146	0.9078	0.9112	0.8763
20	14:16:41	4	0.1000	0.093737160857598	0.04299020394682884	0.914	0.9116	0.9128	0.8789
21	14:17:17	0	0.0500	0.08485219922503233	0.04101107269525528	0.9197	0.9144	0.9171	0.884
22	14:17:54	0	0.0500	0.08401994460402949	0.04172123223543167	0.9226	0.9132	0.9179	0.8836
23	14:18:30	0	0.0500	0.08175259597482121	0.04060186818242073	0.9213	0.9163	0.9188	0.8857
24	14:19:08	1	0.0500	0.08180540616735593	0.03971567377448082	0.9195	0.9155	0.9175	0.8859
25	14:19:42	2	0.0500	0.07938080728326477	0.040427688509225845	0.9194	0.9143	0.9168	0.8833
26	14:20:17	3	0.0500	0.07889241146199961	0.041753098368644714	0.9232	0.9122	0.9177	0.8835
27	14:20:54	0	0.0500	0.0796603754916635	0.040824100375175476	0.921	0.9166	0.9188	0.885
28	14:21:33	1	0.0500	0.07935228798912	0.04019054397940636	0.9224	0.9138	0.918	0.8853
29	14:22:11	2	0.0500	0.07946870731265612	0.040027182549238205	0.9187	0.9127	0.9157	0.8824
30	14:22:46	3	0.0500	0.07849635888700279	0.04003671556711197	0.9233	0.9143	0.9188	0.8858
31	14:23:23	4	0.0500	0.07782535735445936	0.0392092764377594	0.9189	0.9139	0.9164	0.8837
32	14:24:02	1	0.0250	0.07457034295686132	0.03846762329339981	0.9209	0.9166	0.9187	0.8872
33	14:24:39	0	0.0250	0.07327946015814807	0.03753877058625221	0.9238	0.9204	0.9221	0.8915
34	14:25:17	0	0.0250	0.07469580565291567	0.03856705129146576	0.9257	0.9188	0.9223	0.8915
35	14:25:58	1	0.0250	0.07350014709040925	0.03773340582847595	0.9223	0.9192	0.9207	0.8896
36	14:26:34	2	0.0250	0.07246436318082829	0.03881923481822014	0.9226	0.9185	0.9205	0.889
37	14:27:11	3	0.0250	0.07291538430391235	0.03883504122495651	0.9247	0.9158	0.9202	0.8877
38	14:27:48	4	0.0250	0.07283323073953918	0.03883228451013565	0.9226	0.9143	0.9184	0.8866
39	14:28:28	1	0.0125	0.07158337042100663	0.0380406528711319	0.9246	0.918	0.9213	0.8905
40	14:29:24	2	0.0125	0.07173958177707365	0.03775721415877342	0.925	0.9188	0.9219	0.8915
41	14:29:58	0	0.0125	0.07114675245743907	0.03738673776388168	0.9258	0.92	0.9229	0.8924
42	14:30:37	0	0.0125	0.07061649396671536	0.037466179579496384	0.925	0.921	0.923	0.8928
43	14:31:17	1	0.0125	0.06960789686359634	0.03818928822875023	0.9237	0.9168	0.9202	0.8887
44	14:31:58	2	0.0125	0.06969586611312706	0.03757117688655853	0.9255	0.9182	0.9218	0.8914
45	14:33:07	0	0.0125	0.07142615298601741	0.03764442354440689	0.9256	0.9209	0.9232	0.8932
46	14:34:12	1	0.0125	0.0701602670117706	0.03778485581278801	0.924	0.919	0.9215	0.8901
47	14:35:23	2	0.0125	0.06906866183359242	0.03817020356655121	0.9247	0.9182	0.9214	0.8898
48	14:36:27	0	0.0125	0.0705412964296233	0.03785134479403496	0.9262	0.9204	0.9233	0.8921
49	14:37:39	1	0.0125	0.0704049685585896	0.037397097796201706	0.925	0.9199	0.9224	0.892
50	14:38:49	2	0.0125	0.07030419298655055	0.03804739937186241	0.9257	0.9187	0.9222	0.8906
51	14:39:48	3	0.0125	0.0700442087070648	0.03792443871498108	0.9245	0.9166	0.9205	0.8886
52	14:40:23	4	0.0125	0.07034624959174439	0.037147581577301025	0.9255	0.9193	0.9224	0.8917
53	14:41:02	0	0.0063	0.06914260445729578	0.03723336383700371	0.9262	0.9212	0.9237	0.8922
54	14:42:23	1	0.0063	0.06860616747240818	0.03715542331337929	0.9251	0.9205	0.9228	0.8926
55	14:44:13	2	0.0063	0.06931784478771014	0.037234894931316376	0.9264	0.9209	0.9236	0.8933
56	14:46:10	3	0.0063	0.06778226223235388	0.037009097635746	0.9256	0.9205	0.923	0.893
57	14:48:00	4	0.0063	0.06839498040754985	0.03754520043730736	0.9256	0.9187	0.9221	0.8913
58	14:48:51	1	0.0031	0.06842515143743401	0.03735078498721123	0.9251	0.919	0.9221	0.8909
59	14:49:37	2	0.0031	0.068747577056432	0.03716682642698288	0.9258	0.9197	0.9227	0.8923
60	14:50:54	3	0.0031	0.06839901785119606	0.0371619388461113	0.9252	0.9195	0.9223	0.8922
61	14:52:27	4	0.0031	0.06832243173423927	0.03703934699296951	0.9247	0.9199	0.9223	0.892
62	14:53:50	1	0.0016	0.06753582063444526	0.03722814843058586	0.9241	0.9185	0.9213	0.8904
63	14:55:17	2	0.0016	0.0681942515509894	0.037125520408153534	0.9255	0.9192	0.9223	0.892
64	14:56:52	3	0.0016	0.067666689065349	0.037161730229854584	0.9259	0.9192	0.9225	0.8921
65	14:57:58	4	0.0016	0.06895780697384597	0.037225548177957535	0.9258	0.919	0.9224	0.8917
66	14:58:35	1	0.0008	0.06752760432324739	0.0369948111474514	0.9258	0.9193	0.9226	0.8921
67	14:59:13	2	0.0008	0.06811354564228957	0.037020210176706314	0.9256	0.9193	0.9225	0.892
68	15:00:23	3	0.0008	0.0670314713612319	0.03710176423192024	0.9261	0.9193	0.9227	0.8923
69	15:01:57	4	0.0008	0.06772850503670558	0.03706764057278633	0.9259	0.9193	0.9226	0.892
70	15:03:18	1	0.0004	0.06829107143075373	0.037067726254463196	0.9258	0.9193	0.9226	0.892
71	15:04:48	2	0.0004	0.06852936892123057	0.036981482058763504	0.9257	0.9199	0.9228	0.8923
72	15:06:19	3	0.0004	0.06805119798865561	0.03704735264182091	0.9261	0.92	0.9231	0.8927
73	15:07:27	4	0.0004	0.06677875579310508	0.03709474951028824	0.9261	0.9197	0.9229	0.8923
74	15:08:03	1	0.0002	0.06775405204193492	0.0370616540312767	0.9261	0.92	0.9231	0.8927
75	15:08:37	2	0.0002	0.06672323766098026	0.037045080214738846	0.9261	0.92	0.9231	0.8927
76	15:09:13	3	0.0002	0.06774873163880904	0.03706957772374153	0.9261	0.92	0.9231	0.8927
77	15:09:49	4	0.0002	0.0683178357556754	0.0370590016245842	0.9261	0.92	0.9231	0.8927
