EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	22:33:05	0	0.1000	0.39057655644610645	0.4341050684452057	0.8345	0.1449	0.2469	0.1414
2	22:34:20	0	0.1000	0.1894594960856548	0.2879422605037689	0.7706	0.3018	0.4337	0.2822
3	22:35:33	0	0.1000	0.1542922888496894	0.23854991793632507	0.6796	0.3557	0.467	0.316
4	22:36:48	0	0.1000	0.13895698983988922	0.24390332400798798	0.7429	0.3425	0.4689	0.315
5	22:38:01	1	0.1000	0.12557433323105346	0.24116866290569305	0.7759	0.3317	0.4648	0.3105
6	22:38:38	0	0.1000	0.11589522237852204	0.2335268259048462	0.783	0.3413	0.4754	0.3206
7	22:39:52	1	0.1000	0.10490063801538463	0.26043444871902466	0.8387	0.2802	0.4201	0.2687
8	22:40:28	0	0.1000	0.09978849610776094	0.20695675909519196	0.776	0.3485	0.481	0.327
9	22:41:42	0	0.1000	0.09453011161114598	0.19618761539459229	0.6815	0.4024	0.506	0.3552
10	22:42:57	1	0.1000	0.0871931545817641	0.21962547302246094	0.7692	0.3473	0.4785	0.324
11	22:43:33	0	0.1000	0.08153156588831226	0.18329226970672607	0.7088	0.3964	0.5084	0.3582
12	22:44:48	1	0.1000	0.0791703508627314	0.21739815175533295	0.7156	0.3856	0.5012	0.3477
13	22:45:24	2	0.1000	0.07588199935954437	0.19157657027244568	0.7305	0.3701	0.4913	0.3366
14	22:46:00	3	0.1000	0.07077016004929983	0.19164420664310455	0.7196	0.3904	0.5062	0.354
15	22:46:35	0	0.1000	0.06602902782603769	0.19517527520656586	0.7273	0.4024	0.5181	0.3644
16	22:47:49	1	0.1000	0.06329626457059895	0.23676903545856476	0.7807	0.3497	0.483	0.3281
17	22:48:25	2	0.1000	0.06327215067302328	0.24241146445274353	0.7513	0.3473	0.475	0.3222
18	22:49:01	3	0.1000	0.056509210655568756	0.25203391909599304	0.8006	0.3365	0.4739	0.3175
19	22:49:37	0	0.1000	0.05449317215770963	0.20426124334335327	0.699	0.4144	0.5203	0.3732
20	22:50:51	1	0.1000	0.05103969929721126	0.20931611955165863	0.7444	0.3976	0.5183	0.3669
21	22:51:31	0	0.1000	0.05042420649821158	0.196888729929924	0.7322	0.406	0.5223	0.3693
22	22:52:45	1	0.1000	0.04866507220226442	0.22998493909835815	0.7314	0.388	0.507	0.3541
23	22:53:21	0	0.1000	0.0476395706573248	0.19554492831230164	0.7111	0.4216	0.5293	0.3785
24	22:54:35	1	0.1000	0.045243349687991936	0.20313791930675507	0.7084	0.4132	0.5219	0.3686
25	22:55:12	2	0.1000	0.04314666996157266	0.23953576385974884	0.7756	0.3725	0.5032	0.3452
26	22:55:47	3	0.1000	0.042013846077684124	0.22296667098999023	0.7184	0.388	0.5039	0.3526
27	22:56:23	4	0.1000	0.039722136016023535	0.22676552832126617	0.7461	0.3976	0.5188	0.3632
28	22:56:59	1	0.0500	0.033823363518346236	0.22811663150787354	0.7432	0.3952	0.516	0.3626
29	22:57:35	0	0.0500	0.03469178491510616	0.20200276374816895	0.7203	0.4287	0.5375	0.3862
30	22:58:49	1	0.0500	0.030521560540025208	0.20598427951335907	0.683	0.4335	0.5304	0.3843
31	22:59:25	2	0.0500	0.029741451847825003	0.22550098598003387	0.7198	0.4	0.5142	0.3626
32	23:00:02	3	0.0500	0.0282555980125949	0.218504399061203	0.7236	0.4108	0.5241	0.3724
33	23:00:38	4	0.0500	0.02916893468753736	0.2151356041431427	0.7116	0.4048	0.516	0.3674
34	23:01:13	1	0.0250	0.02578728297443533	0.227671280503273	0.7225	0.4084	0.5218	0.3702
35	23:01:49	2	0.0250	0.025654167857596544	0.2255178987979889	0.7298	0.4108	0.5257	0.3728
36	23:02:26	3	0.0250	0.024967022237073817	0.23243942856788635	0.743	0.412	0.53	0.3764
37	23:03:02	0	0.0250	0.024383591625007472	0.2215111255645752	0.7269	0.4335	0.5431	0.3935
38	23:04:17	1	0.0250	0.024085056445405907	0.24107623100280762	0.7231	0.394	0.5101	0.3584
39	23:04:53	2	0.0250	0.023451100827859728	0.23959526419639587	0.7218	0.4132	0.5255	0.3726
40	23:05:33	3	0.0250	0.022509446486928104	0.232362300157547	0.7131	0.4048	0.5164	0.365
41	23:06:08	4	0.0250	0.021664318277488843	0.22764749825000763	0.7152	0.418	0.5276	0.3761
42	23:06:45	1	0.0125	0.020639900147924387	0.24917687475681305	0.7301	0.3952	0.5128	0.3599
