EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	01:16:26	0	0.1000	0.3044167796979771	0.36114445328712463	0.7511	0.206	0.3233	0.1961
2	01:17:40	0	0.1000	0.1859056795990754	0.3069130480289459	0.7634	0.2551	0.3824	0.2412
3	01:18:54	0	0.1000	0.157731810365589	0.24850289523601532	0.6332	0.3701	0.4671	0.3156
4	01:20:08	0	0.1000	0.13924869103768445	0.228375643491745	0.6843	0.3868	0.4943	0.3443
5	01:21:22	1	0.1000	0.12597229597425225	0.25176528096199036	0.8107	0.2719	0.4072	0.2591
6	01:21:59	0	0.1000	0.11745453586271272	0.19566936790943146	0.7155	0.3916	0.5062	0.3547
7	01:23:13	1	0.1000	0.10710566754966723	0.2524121105670929	0.792	0.3329	0.4688	0.3131
8	01:23:52	2	0.1000	0.10032501439624059	0.23678730428218842	0.7759	0.3317	0.4648	0.3112
9	01:24:28	3	0.1000	0.09359040712599509	0.23037052154541016	0.7526	0.3461	0.4742	0.3218
10	01:25:03	0	0.1000	0.08853638313156023	0.18932047486305237	0.7032	0.4	0.5099	0.3561
11	01:26:16	0	0.1000	0.08318927606174902	0.1987050473690033	0.6915	0.4108	0.5154	0.363
12	01:27:31	0	0.1000	0.07799481307226905	0.18252837657928467	0.6798	0.4551	0.5452	0.3987
13	01:28:45	1	0.1000	0.0740492351427995	0.19598042964935303	0.7174	0.4287	0.5367	0.3837
14	01:29:20	2	0.1000	0.0697709659896892	0.19148631393909454	0.7177	0.4263	0.5349	0.3779
15	01:29:56	3	0.1000	0.06673632025357622	0.20516572892665863	0.7028	0.388	0.5	0.3491
16	01:30:31	4	0.1000	0.06395866969318532	0.2126474678516388	0.7203	0.4132	0.5251	0.3722
17	01:31:06	1	0.0500	0.055039417103263114	0.20451220870018005	0.7275	0.4156	0.529	0.3772
18	01:31:41	2	0.0500	0.05054360062392271	0.18838466703891754	0.7203	0.4287	0.5375	0.3879
19	01:32:17	3	0.0500	0.05130153749047256	0.2201145887374878	0.7143	0.3653	0.4834	0.3344
20	01:32:53	4	0.0500	0.04936553162097855	0.20195627212524414	0.7471	0.3892	0.5118	0.3575
21	01:33:28	1	0.0250	0.0460271039002253	0.19569802284240723	0.7237	0.4204	0.5318	0.3807
22	01:34:04	2	0.0250	0.04307072920869948	0.1946794092655182	0.7176	0.4048	0.5176	0.3666
23	01:34:39	3	0.0250	0.03981329907113697	0.2095983773469925	0.7466	0.3916	0.5137	0.3593
24	01:35:14	4	0.0250	0.04060306071703008	0.19843091070652008	0.7245	0.4251	0.5358	0.3859
25	01:35:49	1	0.0125	0.037788089732129514	0.20348861813545227	0.7233	0.3976	0.5131	0.3628
26	01:36:25	2	0.0125	0.03745039543542265	0.2062215656042099	0.7257	0.3928	0.5097	0.3585
27	01:37:04	3	0.0125	0.03687158746048915	0.19832515716552734	0.7175	0.4228	0.532	0.3804
28	01:37:39	4	0.0125	0.03626633189082925	0.20751605927944183	0.7297	0.3976	0.5147	0.3636
29	01:38:15	1	0.0063	0.036881352307103606	0.20815233886241913	0.7281	0.4072	0.5223	0.3704
30	01:38:50	2	0.0063	0.03650726313494465	0.21274538338184357	0.7411	0.3976	0.5175	0.3648
31	01:39:26	3	0.0063	0.03649484642608949	0.20433078706264496	0.7275	0.406	0.5211	0.3693
32	01:40:01	4	0.0063	0.03438654832248575	0.20850452780723572	0.7348	0.4048	0.522	0.3694
33	01:40:37	1	0.0031	0.035021864168765196	0.20898455381393433	0.7429	0.4084	0.527	0.3739
34	01:41:12	2	0.0031	0.03513759647699591	0.20724943280220032	0.7321	0.4156	0.5302	0.3776
35	01:41:47	3	0.0031	0.03576669594174687	0.20715177059173584	0.7301	0.418	0.5316	0.3793
