EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:46:51	0	0.1000	0.3624718207406899	0.3682199716567993	0.68	0.1832	0.2887	0.1709
2	16:48:36	0	0.1000	0.1916149794342756	0.3107150197029114	0.7823	0.2323	0.3583	0.2207
3	16:50:04	0	0.1000	0.15742688853262182	0.2267034351825714	0.7667	0.3305	0.4619	0.3077
4	16:51:41	1	0.1000	0.13764568507034738	0.21094751358032227	0.7003	0.3162	0.4356	0.2888
5	16:52:08	2	0.1000	0.12674193197548647	0.24088816344738007	0.7901	0.3066	0.4418	0.2899
6	16:52:31	3	0.1000	0.11633743877219332	0.25981926918029785	0.8188	0.2814	0.4189	0.2698
7	16:52:54	0	0.1000	0.10696716113997365	0.20169077813625336	0.6822	0.3497	0.4624	0.3167
8	16:54:31	0	0.1000	0.10443898971316805	0.19037602841854095	0.7262	0.3749	0.4945	0.3443
9	16:56:01	1	0.1000	0.09541008011416426	0.234768807888031	0.7834	0.3162	0.4505	0.299
10	16:56:24	2	0.1000	0.0913536287049595	0.24374601244926453	0.8243	0.309	0.4495	0.2955
11	16:56:51	3	0.1000	0.08740542299455192	0.19109506905078888	0.7424	0.3521	0.4777	0.3274
12	16:57:23	4	0.1000	0.08258291810356637	0.2031598538160324	0.7546	0.3425	0.4712	0.3228
13	16:57:53	1	0.0500	0.07195106286210495	0.20170266926288605	0.7286	0.3473	0.4704	0.3226
14	16:58:24	0	0.0500	0.07090150871745103	0.20523639023303986	0.7343	0.3772	0.4984	0.3465
15	16:59:59	1	0.0500	0.06743226187396008	0.18956252932548523	0.7036	0.3725	0.4871	0.3399
16	17:00:29	2	0.0500	0.06316860399044018	0.20864532887935638	0.7406	0.3557	0.4806	0.3304
17	17:01:00	3	0.0500	0.06106728216724952	0.2201523631811142	0.775	0.3341	0.4669	0.3145
18	17:01:30	0	0.0500	0.060821197524360354	0.20364698767662048	0.7328	0.4204	0.5342	0.3836
19	17:03:14	1	0.0500	0.05862361130181557	0.1894129365682602	0.7245	0.4	0.5154	0.3654
20	17:03:44	0	0.0500	0.05668163618820241	0.1839737892150879	0.7037	0.4323	0.5356	0.3882
21	17:05:22	1	0.0500	0.05412855447811429	0.20661421120166779	0.7385	0.3856	0.5067	0.3578
22	17:05:53	2	0.0500	0.052091296703910855	0.2060708999633789	0.7389	0.3796	0.5016	0.3503
23	17:06:24	3	0.0500	0.052772204537302726	0.19786910712718964	0.7108	0.3796	0.4949	0.3446
24	17:06:56	4	0.0500	0.050577860777028034	0.2091311514377594	0.7379	0.3641	0.4876	0.3382
25	17:07:26	1	0.0250	0.04482673342178907	0.206584632396698	0.7192	0.3772	0.4949	0.3481
26	17:07:57	2	0.0250	0.04318713919884201	0.2076721042394638	0.7347	0.388	0.5078	0.3568
27	17:08:28	3	0.0250	0.04168208453827415	0.23494213819503784	0.7595	0.3365	0.4664	0.3172
28	17:08:59	4	0.0250	0.041357082304307645	0.2117563784122467	0.7199	0.394	0.5093	0.3607
29	17:09:30	1	0.0125	0.04011651478029601	0.21594101190567017	0.7271	0.3796	0.4988	0.3495
30	17:10:01	2	0.0125	0.03848036296740495	0.2163599729537964	0.7289	0.3832	0.5024	0.3528
31	17:10:32	3	0.0125	0.03825630955427776	0.21160674095153809	0.7297	0.3976	0.5147	0.3656
32	17:11:03	4	0.0125	0.037588982602616124	0.21491765975952148	0.7171	0.3916	0.5066	0.3582
33	17:11:34	1	0.0063	0.040075047263570064	0.2170223444700241	0.7299	0.3916	0.5097	0.3605
34	17:12:06	2	0.0063	0.037675838266740896	0.21827398240566254	0.7353	0.3892	0.509	0.3583
35	17:12:36	3	0.0063	0.03644248832266011	0.21841606497764587	0.7365	0.3916	0.5113	0.3613
36	17:13:07	4	0.0063	0.03638256820369789	0.22310961782932281	0.73	0.3725	0.4933	0.344
37	17:13:38	1	0.0031	0.03460325328961297	0.21987277269363403	0.7234	0.382	0.5	0.3513
38	17:14:09	2	0.0031	0.035984874490001796	0.21860310435295105	0.7305	0.3928	0.5109	0.3612
39	17:14:41	3	0.0031	0.03581252144452166	0.21887840330600739	0.7302	0.3856	0.5047	0.3546
40	17:15:11	4	0.0031	0.03624451860901881	0.2211199849843979	0.7326	0.3904	0.5094	0.3594
41	17:15:42	1	0.0016	0.035783686152147595	0.22016650438308716	0.7397	0.388	0.509	0.358
42	17:16:18	2	0.0016	0.035412704197770956	0.21952541172504425	0.737	0.3892	0.5094	0.3595
43	17:16:49	3	0.0016	0.035598979641637524	0.21829354763031006	0.7371	0.3928	0.5125	0.3624
44	17:17:20	4	0.0016	0.03543232437831904	0.21621300280094147	0.7289	0.3928	0.5105	0.3616
45	17:17:50	1	0.0008	0.035881790460324754	0.21888436377048492	0.7353	0.3892	0.509	0.3591
46	17:18:21	2	0.0008	0.03477417751113403	0.21695564687252045	0.7271	0.3892	0.507	0.3575
47	17:18:52	3	0.0008	0.034257809678352416	0.21895723044872284	0.737	0.3892	0.5094	0.3591
48	17:19:23	4	0.0008	0.03442987228872748	0.22003473341464996	0.7364	0.388	0.5082	0.358
49	17:19:54	1	0.0004	0.034355554956198686	0.21982906758785248	0.7347	0.388	0.5078	0.3576
50	17:20:26	2	0.0004	0.03359446708767984	0.21933738887310028	0.7353	0.3892	0.509	0.3587
51	17:20:56	3	0.0004	0.03383002795805187	0.21952730417251587	0.737	0.3892	0.5094	0.3591
52	17:21:27	4	0.0004	0.036123975878143436	0.22068925201892853	0.7368	0.3856	0.5063	0.3562
53	17:21:58	1	0.0002	0.03400033190359477	0.22107839584350586	0.7368	0.3856	0.5063	0.3562
54	17:22:29	2	0.0002	0.03410414080480706	0.2207086980342865	0.7358	0.3868	0.5071	0.3569
55	17:23:00	3	0.0002	0.03344421532666039	0.22086820006370544	0.7368	0.3856	0.5063	0.3562
56	17:23:30	4	0.0002	0.03463070706927413	0.22109867632389069	0.7374	0.3868	0.5075	0.3573
