EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	13:01:39	0	0.1000	0.2688422931511761	0.07966261357069016	0.8663	0.8895	0.8778	0.8186
2	13:03:36	0	0.1000	0.10052027981090852	0.049711331725120544	0.9279	0.9283	0.9281	0.8967
3	13:05:30	0	0.1000	0.07549373126186959	0.0420670248568058	0.9295	0.9341	0.9318	0.9032
4	13:07:24	1	0.1000	0.06458079319290869	0.03835482522845268	0.9281	0.9354	0.9317	0.9032
5	13:09:06	0	0.1000	0.05389922761686116	0.034180548042058945	0.9341	0.9415	0.9378	0.9092
6	13:11:00	0	0.1000	0.05036141314642635	0.032080989331007004	0.9399	0.9436	0.9417	0.9173
7	13:12:55	0	0.1000	0.04537656837082258	0.030139027163386345	0.9461	0.949	0.9476	0.9241
8	13:14:51	1	0.1000	0.042392968526586035	0.030803333967924118	0.9437	0.9478	0.9457	0.922
9	13:16:31	2	0.1000	0.03981474986457677	0.03294016048312187	0.9385	0.9415	0.94	0.9137
10	13:18:10	0	0.1000	0.037668791877706935	0.02919081039726734	0.9457	0.9526	0.9491	0.9259
11	13:20:07	1	0.1000	0.035699120877496736	0.03000102937221527	0.9471	0.9497	0.9484	0.9243
12	13:21:46	2	0.1000	0.032806808672403175	0.030506886541843414	0.944	0.9487	0.9463	0.9238
13	13:23:25	0	0.1000	0.032203026459164355	0.029920613393187523	0.949	0.9514	0.9502	0.9273
14	13:25:22	1	0.1000	0.03172530844112198	0.030808471143245697	0.9488	0.951	0.9499	0.9281
15	13:27:02	2	0.1000	0.029989878392531543	0.03161799907684326	0.9422	0.9526	0.9473	0.9225
16	13:28:41	0	0.1000	0.028639257420093416	0.028460346162319183	0.9489	0.9524	0.9506	0.9276
17	13:30:36	0	0.1000	0.02775256772345674	0.029783591628074646	0.9483	0.9568	0.9525	0.9308
18	13:32:33	1	0.1000	0.027104163582790112	0.03028184361755848	0.9479	0.9532	0.9506	0.9282
19	13:34:12	2	0.1000	0.02691688730228055	0.027587318792939186	0.9491	0.9551	0.9521	0.931
20	13:35:53	3	0.1000	0.025926123932654095	0.028034210205078125	0.9494	0.95	0.9497	0.9266
21	13:37:35	4	0.1000	0.02610356677629609	0.029374560341238976	0.949	0.9553	0.9521	0.9322
22	13:39:14	0	0.0500	0.022423436892772295	0.027619415894150734	0.9549	0.9571	0.956	0.936
23	13:41:08	1	0.0500	0.02055742185781431	0.028572145849466324	0.951	0.9561	0.9535	0.933
24	13:42:50	2	0.0500	0.019735205947195786	0.027933401986956596	0.9515	0.9571	0.9543	0.9348
25	13:44:29	3	0.0500	0.018925890044963874	0.029700258746743202	0.952	0.9568	0.9544	0.9334
