EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	10:00:03	0	0.1000	0.253558309598941	0.07752369344234467	0.8646	0.8733	0.8689	0.8225
2	10:01:00	0	0.1000	0.09576379406525429	0.054323505610227585	0.8929	0.91	0.9014	0.8681
3	10:01:58	0	0.1000	0.07378286242824783	0.04288891330361366	0.9127	0.9192	0.9159	0.8872
4	10:02:57	0	0.1000	0.0622778308019958	0.038163039833307266	0.9301	0.9243	0.9272	0.8987
5	10:03:51	0	0.1000	0.053949609137264626	0.03495851531624794	0.9338	0.9341	0.9339	0.9105
6	10:04:40	1	0.1000	0.0487448418345594	0.03661777079105377	0.9316	0.9339	0.9327	0.9091
7	10:05:38	0	0.1000	0.04515389493990661	0.032643262296915054	0.9337	0.9378	0.9358	0.9126
8	10:06:25	0	0.1000	0.04198779500477686	0.031807515770196915	0.9386	0.9407	0.9397	0.9166
9	10:07:24	1	0.1000	0.03863947961674079	0.03224518522620201	0.9386	0.9368	0.9377	0.9143
10	10:08:12	2	0.1000	0.03658132618320801	0.03335748612880707	0.9352	0.9393	0.9373	0.9142
11	10:09:07	0	0.1000	0.03383555719023291	0.03207514435052872	0.9394	0.9451	0.9422	0.9183
12	10:10:01	1	0.1000	0.03279913001073609	0.03403737396001816	0.9377	0.9417	0.9397	0.9173
13	10:10:48	2	0.1000	0.031029203270276366	0.03297096863389015	0.9385	0.9443	0.9414	0.9187
14	10:11:46	0	0.1000	0.029136882195457358	0.03144910931587219	0.9415	0.9458	0.9436	0.9213
15	10:12:33	0	0.1000	0.028726897277236797	0.033105187118053436	0.9418	0.9458	0.9438	0.922
16	10:13:30	1	0.1000	0.026553285844689637	0.03467106819152832	0.9432	0.9417	0.9424	0.92
17	10:14:23	2	0.1000	0.0261899385920933	0.03402268514037132	0.939	0.9475	0.9432	0.9202
18	10:15:21	0	0.1000	0.024632005689150742	0.032434459775686264	0.9442	0.9482	0.9461	0.9253
19	10:16:15	1	0.1000	0.02370498989080442	0.031380292028188705	0.9443	0.9476	0.946	0.9239
20	10:17:10	2	0.1000	0.022953386279770196	0.03377322852611542	0.9426	0.948	0.9453	0.9249
21	10:18:02	3	0.1000	0.022224848490004192	0.0338805727660656	0.9407	0.9465	0.9436	0.9219
22	10:18:49	4	0.1000	0.021764834716055743	0.03459274396300316	0.9397	0.9454	0.9426	0.9212
