EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	11:50:14	0	0.1000	0.23534965834944205	0.08264472335577011	0.8625	0.8739	0.8682	0.8155
2	11:53:29	0	0.1000	0.09604929611042776	0.048603951930999756	0.9145	0.9205	0.9175	0.8854
3	11:56:34	0	0.1000	0.07287908908187019	0.044694192707538605	0.9263	0.9195	0.9229	0.8938
4	11:59:40	0	0.1000	0.060805919437076236	0.03850726783275604	0.9286	0.9277	0.9281	0.9009
5	12:02:45	0	0.1000	0.053574054674400684	0.03779894486069679	0.9233	0.9341	0.9287	0.9002
6	12:06:02	0	0.1000	0.048864441107429046	0.03258942812681198	0.9432	0.94	0.9416	0.9166
7	12:09:15	1	0.1000	0.04419535115825439	0.03404267132282257	0.9354	0.9392	0.9373	0.9129
8	12:11:41	2	0.1000	0.04034165833924521	0.03310713544487953	0.9366	0.9414	0.939	0.9141
9	12:14:01	3	0.1000	0.03792722168768362	0.03206359222531319	0.9396	0.9434	0.9415	0.9174
10	12:16:22	0	0.1000	0.03649715270356106	0.03114555962383747	0.9436	0.9468	0.9452	0.9227
11	12:19:20	1	0.1000	0.03377714016640942	0.02944798208773136	0.9446	0.9453	0.945	0.9218
12	12:21:46	2	0.1000	0.03242571242131245	0.030015457421541214	0.9409	0.9466	0.9437	0.921
13	12:24:09	0	0.1000	0.030248577922361623	0.031231589615345	0.9453	0.946	0.9456	0.9236
14	12:27:17	0	0.1000	0.028767103437153232	0.03076847456395626	0.9468	0.949	0.9479	0.9261
15	12:30:18	1	0.1000	0.02850731309340277	0.032330289483070374	0.9449	0.948	0.9465	0.9249
16	12:32:44	0	0.1000	0.026853049625474173	0.030829809606075287	0.9481	0.9502	0.9491	0.9277
17	12:35:45	1	0.1000	0.025545807004856598	0.03140825405716896	0.942	0.9488	0.9454	0.9229
18	12:38:10	2	0.1000	0.025302693940891005	0.03088214248418808	0.9444	0.9505	0.9475	0.9251
19	12:40:34	3	0.1000	0.023724164466134567	0.03271092101931572	0.9445	0.9487	0.9466	0.9248
20	12:42:58	4	0.1000	0.022557198844846676	0.03309053182601929	0.9456	0.9505	0.948	0.9268
21	12:45:31	1	0.0500	0.02025324947022247	0.03299863263964653	0.9457	0.9507	0.9482	0.9265
22	12:48:00	0	0.0500	0.018701974828616665	0.0314624086022377	0.9499	0.9514	0.9506	0.929
23	12:51:04	1	0.0500	0.017483058299282754	0.032143235206604004	0.9477	0.9519	0.9498	0.9277
24	12:53:30	2	0.0500	0.017258546357596168	0.0330134853720665	0.9479	0.9522	0.95	0.9291
25	12:55:59	3	0.0500	0.01654655277786434	0.033374276012182236	0.9483	0.9502	0.9492	0.9271
26	12:58:24	4	0.0500	0.016075907148544243	0.03446615859866142	0.9483	0.9507	0.9495	0.9276
27	13:00:50	0	0.0250	0.015387995016608251	0.033000264316797256	0.9494	0.9543	0.9518	0.9304
28	13:04:07	1	0.0250	0.014685658839768878	0.03339757025241852	0.9492	0.9524	0.9508	0.9297
29	13:06:32	2	0.0250	0.015068012987875	0.03392399474978447	0.9485	0.9524	0.9505	0.9294
30	13:08:55	3	0.0250	0.013869410182544105	0.034599170088768005	0.9474	0.9512	0.9493	0.9276
31	13:11:25	4	0.0250	0.013596828434418796	0.03444153070449829	0.9496	0.9521	0.9508	0.9294
32	13:13:43	1	0.0125	0.013037310113404166	0.03503846749663353	0.9476	0.9526	0.9501	0.9285
33	13:16:00	2	0.0125	0.012365639651755293	0.03444105014204979	0.9492	0.9531	0.9511	0.9294
34	13:18:23	3	0.0125	0.012849916874728085	0.034761104732751846	0.9479	0.9524	0.9501	0.9291
35	13:20:42	0	0.0125	0.012149675203829919	0.0346292182803154	0.9502	0.9544	0.9523	0.9314
36	13:23:46	1	0.0125	0.011743423996057831	0.035568203777074814	0.9479	0.9531	0.9505	0.9294
37	13:26:15	2	0.0125	0.011942825138738164	0.03552081435918808	0.9486	0.9532	0.9509	0.9298
38	13:28:41	3	0.0125	0.012917893438488369	0.03459364175796509	0.9499	0.9534	0.9516	0.9312
39	13:31:07	4	0.0125	0.011644165299831474	0.03499075397849083	0.9495	0.9531	0.9513	0.9305
40	13:33:31	1	0.0063	0.01184273997791677	0.03493897244334221	0.9494	0.9534	0.9514	0.9302
41	13:36:03	2	0.0063	0.010857365038104876	0.03553540259599686	0.949	0.9531	0.9511	0.9298
42	13:38:28	3	0.0063	0.011253941537949669	0.0357184074819088	0.9484	0.9522	0.9503	0.9288
43	13:40:54	4	0.0063	0.010899518909529029	0.03561590239405632	0.95	0.9536	0.9518	0.9302
44	13:43:22	1	0.0031	0.010958803571995973	0.03558788821101189	0.9502	0.9536	0.9519	0.9302
45	13:45:52	2	0.0031	0.01177636502496737	0.03572489693760872	0.9497	0.9532	0.9515	0.9299
46	13:48:24	3	0.0031	0.010951112975822103	0.03608020395040512	0.9499	0.9539	0.9519	0.9304
47	13:50:58	0	0.0031	0.011973601248116448	0.035776712000370026	0.9505	0.9543	0.9524	0.9312
48	13:54:22	1	0.0031	0.01172582835597567	0.03570634126663208	0.9499	0.9534	0.9516	0.9304
49	13:56:53	0	0.0031	0.010403344176739772	0.03552043437957764	0.9511	0.9549	0.953	0.9322
50	14:00:03	1	0.0031	0.010660099575414167	0.035616930574178696	0.9497	0.9532	0.9515	0.9302
51	14:02:24	2	0.0031	0.011384587390301832	0.03567195311188698	0.9501	0.9541	0.9521	0.9309
52	14:04:45	3	0.0031	0.010961433937291938	0.035824064165353775	0.9502	0.9546	0.9524	0.9312
53	14:07:06	4	0.0031	0.010595500477074749	0.036193009465932846	0.9496	0.9541	0.9518	0.9307
54	14:09:27	1	0.0016	0.010550251988040594	0.0361289456486702	0.9501	0.9546	0.9523	0.9312
55	14:12:01	2	0.0016	0.011301465937428201	0.03606457635760307	0.9498	0.9544	0.9521	0.9311
56	14:14:31	3	0.0016	0.011045865799010837	0.036085162311792374	0.9496	0.9541	0.9518	0.9306
57	14:16:58	4	0.0016	0.010533142679110022	0.03607988730072975	0.9501	0.9541	0.9521	0.9311
58	14:19:26	1	0.0008	0.010658653113191521	0.03603064641356468	0.9504	0.9544	0.9524	0.9314
59	14:22:00	2	0.0008	0.011110888572341214	0.03612042963504791	0.9501	0.9544	0.9522	0.9312
60	14:24:37	3	0.0008	0.010799175963361026	0.036135293543338776	0.9502	0.9546	0.9524	0.9314
61	14:27:15	4	0.0008	0.011150352405935463	0.03619208186864853	0.9506	0.9546	0.9526	0.9315
62	14:29:39	1	0.0004	0.010644011860264608	0.03621785342693329	0.9506	0.9546	0.9526	0.9315
63	14:32:05	2	0.0004	0.010840663889306438	0.03619490563869476	0.9506	0.9546	0.9526	0.9315
64	14:34:32	3	0.0004	0.01090040683683402	0.03619908541440964	0.9497	0.9541	0.9519	0.9307
65	14:36:57	4	0.0004	0.010000820712162763	0.036177657544612885	0.9502	0.9544	0.9523	0.9312
66	14:39:23	1	0.0002	0.010757678489810185	0.03620407357811928	0.9502	0.9544	0.9523	0.9312
67	14:41:51	2	0.0002	0.011158202924500286	0.036202844232320786	0.9502	0.9546	0.9524	0.9314
68	14:44:21	3	0.0002	0.010192457861452483	0.03622082248330116	0.9501	0.9546	0.9523	0.9312
69	14:46:47	4	0.0002	0.011060818542564906	0.03622668981552124	0.9502	0.9546	0.9524	0.9314
