EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
52	13:20:17	4	0.0031	0.008739133297403785	0.03831658884882927	0.9508	0.9537	0.9523	0.9321
53	13:21:56	1	0.0016	0.00908344262477269	0.03851894289255142	0.9504	0.9536	0.952	0.9315
54	13:23:39	2	0.0016	0.009060767061876427	0.038372721523046494	0.9507	0.9537	0.9522	0.9316
55	13:25:24	3	0.0016	0.008701740100737166	0.03866833448410034	0.9499	0.9532	0.9515	0.931
56	13:27:03	4	0.0016	0.0093673919906131	0.0385172963142395	0.9504	0.9539	0.9521	0.9317
57	13:28:43	1	0.0008	0.008954736129773497	0.03850208595395088	0.9505	0.9541	0.9523	0.9318
58	13:30:22	2	0.0008	0.009070741325924087	0.03846251592040062	0.9507	0.9541	0.9524	0.932
59	13:32:02	3	0.0008	0.008786274599214439	0.0386035293340683	0.9505	0.9539	0.9522	0.9318
60	13:33:59	4	0.0008	0.009279641142556595	0.038626328110694885	0.9502	0.9539	0.9521	0.9318
61	13:35:36	1	0.0004	0.009110463541590286	0.03864135220646858	0.9502	0.9537	0.952	0.9318
62	13:37:13	2	0.0004	0.009144205972630605	0.03867565095424652	0.9499	0.9539	0.9519	0.9318
63	13:38:50	3	0.0004	0.009221234859789214	0.038655731827020645	0.9502	0.9541	0.9521	0.9318
64	13:40:26	4	0.0004	0.009101242941646258	0.03865290805697441	0.9502	0.9539	0.9521	0.9317
65	13:42:19	1	0.0002	0.009043429207140876	0.038665514439344406	0.9504	0.9541	0.9522	0.9321
66	13:44:03	2	0.0002	0.009257642266195182	0.038660746067762375	0.9504	0.9541	0.9522	0.9321
67	13:45:43	3	0.0002	0.008684896931307957	0.03866628557443619	0.9504	0.9541	0.9522	0.9321
68	13:47:26	4	0.0002	0.009235055018649147	0.03865450620651245	0.9505	0.9541	0.9523	0.932
