EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	21:35:08	0	0.1000	0.5964201415081805	0.40617498755455017	0.2912	0.1748	0.2184	0.2296
2	21:37:34	0	0.1000	0.3992337157226534	0.32978710532188416	0.5264	0.3039	0.3853	0.3344
3	21:40:05	0	0.1000	0.34588393066819695	0.2931722402572632	0.5751	0.3586	0.4418	0.3781
4	21:42:34	0	0.1000	0.31312225599310384	0.2712443470954895	0.5364	0.4297	0.4772	0.4263
5	21:44:56	0	0.1000	0.29387782970453974	0.2637373208999634	0.5767	0.4382	0.498	0.4307
6	21:47:39	0	0.1000	0.27421614243070963	0.24306580424308777	0.5473	0.4842	0.5138	0.4599
7	21:50:27	0	0.1000	0.2607307000808874	0.23615805804729462	0.5851	0.4789	0.5267	0.4698
8	21:53:13	0	0.1000	0.24492334665850188	0.23108819127082825	0.6043	0.481	0.5356	0.4704
9	21:55:50	0	0.1000	0.23706676462325998	0.22381749749183655	0.5702	0.5483	0.559	0.5039
10	21:58:12	0	0.1000	0.22854178088742097	0.21460175514221191	0.6135	0.519	0.5623	0.5037
11	22:00:43	1	0.1000	0.22308434615563594	0.21476884186267853	0.6152	0.5059	0.5552	0.4979
12	22:03:13	0	0.1000	0.21463351561701619	0.20856772363185883	0.6274	0.5126	0.5642	0.4995
13	22:05:40	0	0.1000	0.2074005671384794	0.21144746243953705	0.5719	0.5638	0.5678	0.5137
14	22:08:07	0	0.1000	0.19816182190082193	0.20828795433044434	0.6451	0.5088	0.5689	0.5017
15	22:10:39	0	0.1000	0.19359626604061433	0.20457743108272552	0.6315	0.5357	0.5797	0.5186
16	22:13:04	1	0.1000	0.18917181688927048	0.19969040155410767	0.6239	0.5366	0.577	0.5221
17	22:15:20	0	0.1000	0.18480080580021496	0.19981539249420166	0.6434	0.5366	0.5852	0.5286
18	22:17:51	1	0.1000	0.1792015782509161	0.20458708703517914	0.6387	0.534	0.5816	0.5214
19	22:20:17	0	0.1000	0.1760409287582986	0.19473828375339508	0.6344	0.5562	0.5927	0.5349
20	22:22:39	0	0.1000	0.17330975833121953	0.1956552118062973	0.6343	0.5676	0.5991	0.5318
21	22:24:59	1	0.1000	0.16778216587128914	0.19872798025608063	0.6072	0.5603	0.5828	0.5319
22	22:27:26	2	0.1000	0.16447630905681096	0.19308418035507202	0.6365	0.5612	0.5965	0.5375
23	22:29:52	3	0.1000	0.16082554631499277	0.19348333775997162	0.6241	0.5735	0.5977	0.5366
24	22:32:11	0	0.1000	0.15650181434927846	0.1946174055337906	0.6383	0.5729	0.6038	0.5415
25	22:34:35	0	0.1000	0.15454166341849168	0.18936626613140106	0.6407	0.5831	0.6106	0.5505
26	22:37:02	1	0.1000	0.15048816915588548	0.1929696649312973	0.6535	0.5571	0.6015	0.5425
27	22:39:24	0	0.1000	0.14907578598611	0.19466650485992432	0.6321	0.6025	0.6169	0.5577
28	22:41:43	1	0.1000	0.14342986206029737	0.1916818916797638	0.6352	0.5729	0.6024	0.5403
29	22:43:59	2	0.1000	0.14218463188763267	0.1969621628522873	0.6522	0.5764	0.612	0.5462
