EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	10:53:40	0	0.1000	0.22859221216122613	0.07322520762681961	0.8775	0.8948	0.8861	0.8376
2	10:54:45	0	0.1000	0.0943019148467403	0.04804661497473717	0.9145	0.9293	0.9218	0.8878
3	10:55:50	0	0.1000	0.07252580321522105	0.036869265139102936	0.9291	0.9376	0.9334	0.9066
4	10:56:47	0	0.1000	0.061336602199516234	0.035631533712148666	0.9376	0.9415	0.9396	0.9114
5	10:57:57	1	0.1000	0.05374868753841956	0.03225548937916756	0.9389	0.9392	0.939	0.9123
6	10:58:49	2	0.1000	0.04979284966271747	0.03363052383065224	0.9322	0.9407	0.9364	0.9114
7	10:59:47	0	0.1000	0.04652369347130158	0.03009931370615959	0.9406	0.947	0.9438	0.9197
8	11:00:42	0	0.1000	0.041632630050034036	0.029164349660277367	0.9456	0.9519	0.9487	0.9263
9	11:01:45	0	0.1000	0.03965068023251551	0.025858411565423012	0.9483	0.9548	0.9515	0.9313
10	11:02:40	1	0.1000	0.0371793219508309	0.027763044461607933	0.9495	0.9534	0.9515	0.9276
11	11:03:39	2	0.1000	0.03634486720350179	0.030289504677057266	0.9451	0.9509	0.948	0.9238
12	11:04:31	3	0.1000	0.03428840906665817	0.026046764105558395	0.9502	0.9529	0.9515	0.9311
13	11:05:31	0	0.1000	0.03313950095086512	0.026521315798163414	0.9535	0.958	0.9557	0.9355
14	11:06:25	1	0.1000	0.031900429426468466	0.027495818212628365	0.9525	0.9514	0.9519	0.931
15	11:07:23	2	0.1000	0.030104761148318768	0.026167506352066994	0.9506	0.9544	0.9525	0.9314
16	11:08:15	3	0.1000	0.02908506495388736	0.029222337529063225	0.9487	0.9531	0.9509	0.9304
17	11:09:14	4	0.1000	0.02909380220630649	0.02753577195107937	0.95	0.9534	0.9517	0.9307
18	11:10:07	1	0.0500	0.025752732854066453	0.02740047499537468	0.9519	0.9551	0.9535	0.9334
19	11:11:06	2	0.0500	0.024522426628179887	0.02559727430343628	0.9506	0.9553	0.9529	0.9338
20	11:11:58	3	0.0500	0.02259868259371471	0.026836903765797615	0.9518	0.9563	0.954	0.9349
21	11:12:57	4	0.0500	0.022167030578421433	0.02710128016769886	0.9525	0.958	0.9552	0.9353
22	11:13:49	1	0.0250	0.020913853063727287	0.027081811800599098	0.9525	0.9573	0.9549	0.9348
23	11:14:50	0	0.0250	0.01941926792608748	0.026572508737444878	0.9539	0.9578	0.9559	0.9362
24	11:15:44	1	0.0250	0.019004929299790838	0.026958568021655083	0.9517	0.9558	0.9538	0.9327
25	11:16:48	2	0.0250	0.01837908913438201	0.027321290224790573	0.9539	0.9561	0.955	0.9352
26	11:17:41	3	0.0250	0.018125610951271465	0.02774619124829769	0.9522	0.9561	0.9542	0.9338
27	11:18:39	4	0.0250	0.018352259169673018	0.027568385004997253	0.9526	0.9576	0.9551	0.9361
