EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	20:40:33	0	0.1000	0.29541302709560774	0.08792891353368759	0.8408	0.8406	0.8407	0.7927
2	20:41:08	0	0.1000	0.13812167215825835	0.06445923447608948	0.8712	0.8631	0.8671	0.8257
3	20:41:44	0	0.1000	0.11884783335808073	0.058446746319532394	0.8835	0.8767	0.8801	0.8428
4	20:42:22	0	0.1000	0.11175974598557563	0.05583281069993973	0.8896	0.8738	0.8816	0.8429
5	20:42:57	0	0.1000	0.10759678892165372	0.05384955182671547	0.8935	0.8829	0.8882	0.8516
6	20:43:34	0	0.1000	0.10400711245524846	0.05100226402282715	0.8927	0.8948	0.8937	0.8601
7	20:44:09	0	0.1000	0.10068362501840779	0.047779619693756104	0.9	0.8934	0.8967	0.8646
8	20:44:45	1	0.1000	0.09965408285587668	0.047651588916778564	0.8973	0.8926	0.8949	0.8619
9	20:45:22	0	0.1000	0.09717580494715668	0.047772761434316635	0.906	0.8946	0.9003	0.8659
10	20:45:58	1	0.1000	0.0956065509710755	0.04672717675566673	0.9047	0.8927	0.8987	0.8641
11	20:46:33	0	0.1000	0.09438092307184963	0.04546644538640976	0.9039	0.8983	0.9011	0.8679
12	20:47:10	0	0.1000	0.09466739121534753	0.044649887830019	0.9046	0.9002	0.9024	0.8711
13	20:47:46	0	0.1000	0.09306077268541603	0.0446946807205677	0.9067	0.9041	0.9054	0.8738
14	20:48:23	1	0.1000	0.09258460973360806	0.04623653367161751	0.9007	0.8988	0.8998	0.8682
15	20:48:58	0	0.1000	0.09103513541235114	0.04431285336613655	0.9083	0.9027	0.9055	0.873
16	20:49:33	1	0.1000	0.09145196059313697	0.046353016048669815	0.9024	0.8988	0.9006	0.8677
17	20:50:10	2	0.1000	0.08950466619642801	0.047119833528995514	0.9064	0.8907	0.8985	0.8624
18	20:50:44	3	0.1000	0.08943103625680247	0.045271385461091995	0.9012	0.8999	0.9006	0.8682
19	20:51:19	4	0.1000	0.0883738460191221	0.043656446039676666	0.9035	0.9058	0.9046	0.8741
20	20:51:56	0	0.0500	0.0846143415211306	0.04336608201265335	0.91	0.9027	0.9064	0.8755
21	20:52:31	0	0.0500	0.08363002547043344	0.04233570769429207	0.9116	0.9056	0.9086	0.8785
22	20:53:09	0	0.0500	0.0828774220460931	0.04330127686262131	0.9124	0.9053	0.9088	0.8785
23	20:53:44	1	0.0500	0.08075612492732363	0.04359029605984688	0.9089	0.9005	0.9047	0.8729
24	20:54:19	2	0.0500	0.08078576904873312	0.044122930616140366	0.9129	0.9024	0.9076	0.8757
25	20:54:56	3	0.0500	0.080198417667714	0.04354528710246086	0.9115	0.9024	0.9069	0.8756
26	20:55:30	4	0.0500	0.08025050701603875	0.04440468177199364	0.9055	0.8994	0.9024	0.8713
27	20:56:07	1	0.0250	0.07844731761171157	0.04261322319507599	0.9102	0.9046	0.9074	0.8763
28	20:56:42	2	0.0250	0.07858342946817241	0.04312870651483536	0.9125	0.9011	0.9067	0.8751
29	20:57:17	3	0.0250	0.07684757693804169	0.042288120836019516	0.91	0.9043	0.9071	0.8765
30	20:57:54	0	0.0250	0.07695252421692832	0.04239623621106148	0.9144	0.9046	0.9095	0.8783
31	20:58:29	1	0.0250	0.07584384911369196	0.042374663054943085	0.9099	0.9021	0.906	0.8755
32	20:59:04	2	0.0250	0.07701492706765617	0.04183642193675041	0.9112	0.9036	0.9074	0.8776
33	20:59:40	3	0.0250	0.07670605039585136	0.04245779290795326	0.9114	0.9049	0.9082	0.8782
34	21:00:15	4	0.0250	0.07715932654399292	0.04299427941441536	0.9129	0.9026	0.9077	0.8763
35	21:00:52	1	0.0125	0.07608094957313802	0.041745346039533615	0.9111	0.9043	0.9077	0.8775
36	21:01:26	2	0.0125	0.075060040832817	0.04208735004067421	0.9131	0.9048	0.9089	0.8784
37	21:02:01	0	0.0125	0.07474770404913182	0.041480645537376404	0.9131	0.9063	0.9097	0.8802
38	21:02:39	0	0.0125	0.07452596389664663	0.04144364222884178	0.9134	0.9065	0.9099	0.8804
39	21:03:14	0	0.0125	0.07422006935972536	0.04138758406043053	0.9132	0.907	0.9101	0.8807
40	21:03:50	0	0.0125	0.07512158111706678	0.041650667786598206	0.9148	0.9075	0.9111	0.8814
41	21:04:27	1	0.0125	0.07410350204830508	0.041563596576452255	0.9137	0.9056	0.9096	0.8793
42	21:05:02	2	0.0125	0.07360691199467961	0.04116637259721756	0.913	0.9063	0.9096	0.8795
43	21:05:39	3	0.0125	0.07400034315526056	0.041391994804143906	0.9152	0.907	0.9111	0.8809
44	21:06:13	4	0.0125	0.0734124332393238	0.041131533682346344	0.9134	0.9082	0.9108	0.8817
45	21:06:48	1	0.0063	0.07397893682716115	0.041071806102991104	0.914	0.9072	0.9105	0.881
