EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	00:01:40	0	0.1000	0.35620682441350204	0.4648919999599457	0.8444	0.091	0.1643	0.0897
2	00:02:55	0	0.1000	0.19844858615607067	0.32012686133384705	0.7265	0.3054	0.43	0.2793
3	00:04:09	0	0.1000	0.16621411671844488	0.24254557490348816	0.5848	0.3593	0.4451	0.3021
4	00:05:24	1	0.1000	0.14378229132417703	0.3175247013568878	0.8305	0.2347	0.366	0.2258
5	00:06:00	0	0.1000	0.13231527218118574	0.22440750896930695	0.6325	0.3772	0.4726	0.3288
6	00:07:17	0	0.1000	0.11697040243466543	0.23102134466171265	0.7307	0.3737	0.4945	0.3384
7	00:08:31	1	0.1000	0.10961907786766574	0.2653419077396393	0.8209	0.2635	0.3989	0.2532
8	00:09:07	0	0.1000	0.10371440472109512	0.21599219739437103	0.6748	0.3976	0.5004	0.3506
9	00:10:21	1	0.1000	0.09585272875505639	0.23891690373420715	0.7828	0.3497	0.4834	0.3266
10	00:10:57	0	0.1000	0.09203246651930272	0.20158927142620087	0.7346	0.4012	0.519	0.3649
11	00:12:09	1	0.1000	0.08473305540299199	0.21517528593540192	0.692	0.3928	0.5011	0.3504
12	00:12:45	2	0.1000	0.08089164345910176	0.22893857955932617	0.7846	0.3533	0.4872	0.3322
13	00:13:21	0	0.1000	0.07578662475216204	0.1964591145515442	0.7118	0.4407	0.5444	0.3902
14	00:14:35	1	0.1000	0.07151535279857624	0.21833524107933044	0.7221	0.3952	0.5108	0.3579
15	00:15:11	2	0.1000	0.07030441695264551	0.2134428769350052	0.753	0.376	0.5016	0.3477
16	00:15:48	3	0.1000	0.06593074886760472	0.18950772285461426	0.7361	0.4108	0.5273	0.3745
17	00:16:23	4	0.1000	0.06228332276285768	0.18715083599090576	0.6938	0.4287	0.53	0.3809
18	00:16:59	1	0.0500	0.05279275586155448	0.20078246295452118	0.7263	0.4228	0.5344	0.382
