EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	19:12:49	0	0.1000	0.28285089190603085	0.08808176219463348	0.8496	0.8468	0.8482	0.7887
2	19:13:28	0	0.1000	0.14630262558958373	0.06512930244207382	0.8871	0.88	0.8836	0.8359
3	19:14:15	0	0.1000	0.12790636031303315	0.05812549218535423	0.89	0.8866	0.8883	0.845
4	19:14:56	0	0.1000	0.11794051665663786	0.05547165870666504	0.9017	0.8936	0.8976	0.8583
5	19:15:33	0	0.1000	0.1126493727643327	0.05066196247935295	0.906	0.8995	0.9027	0.8637
6	19:16:22	0	0.1000	0.10981431038829882	0.05027175322175026	0.909	0.8982	0.9035	0.8659
7	19:17:03	1	0.1000	0.10729544083509315	0.04943472892045975	0.9054	0.8988	0.9021	0.8644
8	19:17:38	0	0.1000	0.1036559431733781	0.047452207654714584	0.9126	0.9017	0.9071	0.871
9	19:18:28	0	0.1000	0.10191828554909577	0.047020941972732544	0.909	0.9085	0.9087	0.874
10	19:19:07	1	0.1000	0.09996428933010028	0.053059887140989304	0.9136	0.8907	0.902	0.8595
11	19:19:43	2	0.1000	0.10147194812320047	0.04588608071208	0.9054	0.9034	0.9044	0.8671
12	19:20:20	0	0.1000	0.09865102754098443	0.04717108979821205	0.9152	0.9094	0.9123	0.876
13	19:21:11	1	0.1000	0.09752138828312515	0.0457913838326931	0.9079	0.9073	0.9076	0.8736
14	19:21:49	2	0.1000	0.09680291963673576	0.04449477046728134	0.9095	0.9039	0.9067	0.871
15	19:22:25	0	0.1000	0.09542034879617681	0.04222489893436432	0.9129	0.9149	0.9139	0.8799
16	19:23:21	0	0.1000	0.09547245962661377	0.04253801703453064	0.9133	0.9155	0.9144	0.8805
17	19:24:05	1	0.1000	0.09378876805184853	0.048283278942108154	0.9126	0.8975	0.905	0.8667
18	19:24:39	2	0.1000	0.09367023214353366	0.044355809688568115	0.9162	0.9082	0.9122	0.8783
19	19:25:16	3	0.1000	0.0937938867618097	0.04296644404530525	0.9207	0.9065	0.9135	0.8789
20	19:25:58	0	0.1000	0.09278187519629877	0.043444108217954636	0.9166	0.9139	0.9152	0.8809
21	19:26:38	0	0.1000	0.09271746705006795	0.04345538839697838	0.9201	0.9129	0.9165	0.8824
22	19:27:14	1	0.1000	0.09129477478459075	0.04452849552035332	0.9179	0.906	0.9119	0.8763
23	19:27:49	2	0.1000	0.09104403795768928	0.045223984867334366	0.9106	0.9058	0.9082	0.8752
24	19:28:25	3	0.1000	0.09028224526148523	0.04238361492753029	0.918	0.9122	0.9151	0.8835
25	19:28:59	4	0.1000	0.08898280064760263	0.04345175251364708	0.9176	0.9138	0.9157	0.8838
26	19:29:36	1	0.0500	0.08299119429602374	0.04118556156754494	0.9187	0.9132	0.916	0.8817
27	19:30:10	0	0.0500	0.07914940674426044	0.04059116169810295	0.92	0.9144	0.9172	0.8845
28	19:30:47	0	0.0500	0.08054071722413988	0.039597224444150925	0.922	0.9175	0.9197	0.8876
29	19:31:24	1	0.0500	0.0802658154078951	0.039803456515073776	0.9189	0.9177	0.9183	0.8869
30	19:32:01	2	0.0500	0.07840167230032673	0.040700241923332214	0.9222	0.9134	0.9178	0.8849
31	19:32:40	0	0.0500	0.07745664613778737	0.038869183510541916	0.9237	0.9193	0.9215	0.8899
