EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	21:40:02	0	0.1000	0.6429603249421972	0.44666773080825806	0.229	0.1083	0.1471	0.1662
2	21:42:24	0	0.1000	0.4126038989476654	0.36149364709854126	0.4094	0.2076	0.2754	0.2434
3	21:44:20	0	0.1000	0.35171841774520335	0.30414822697639465	0.4748	0.3551	0.4063	0.3577
4	21:46:15	0	0.1000	0.31711808148709636	0.2864915132522583	0.4793	0.3689	0.4169	0.3714
5	21:48:08	0	0.1000	0.2931221567657541	0.2624209523200989	0.5479	0.377	0.4467	0.3915
6	21:50:03	0	0.1000	0.2753269131289645	0.25874996185302734	0.5727	0.3864	0.4615	0.394
7	21:51:59	0	0.1000	0.2585801379608027	0.2415977418422699	0.5793	0.4353	0.4971	0.4309
8	21:53:54	1	0.1000	0.24744235090577463	0.24506770074367523	0.6233	0.3914	0.4808	0.4111
9	21:55:47	0	0.1000	0.23618031224736946	0.22665810585021973	0.5733	0.4857	0.5258	0.4567
10	21:57:42	0	0.1000	0.22620546331530664	0.2223675400018692	0.5802	0.488	0.5301	0.4674
11	21:59:36	1	0.1000	0.21727887969242715	0.23334091901779175	0.5486	0.4458	0.4919	0.4436
12	22:01:29	2	0.1000	0.21154742207630606	0.21963860094547272	0.5751	0.4795	0.523	0.4664
13	22:03:21	0	0.1000	0.202765564608182	0.21136100590229034	0.6027	0.5044	0.5492	0.4956
14	22:05:16	1	0.1000	0.19487939079596758	0.21762216091156006	0.5819	0.5146	0.5462	0.4815
15	22:07:09	0	0.1000	0.19122394113012423	0.2101321816444397	0.5999	0.5132	0.5532	0.4904
16	22:09:03	0	0.1000	0.18426877754984636	0.21067765355110168	0.6445	0.493	0.5586	0.4898
17	22:10:57	1	0.1000	0.17864641655538757	0.21088001132011414	0.6149	0.4965	0.5494	0.4902
18	22:12:50	2	0.1000	0.17295176109441607	0.2112588733434677	0.5795	0.5091	0.542	0.4861
19	22:14:43	3	0.1000	0.1712292416669556	0.2158067375421524	0.6212	0.493	0.5497	0.483
20	22:16:39	0	0.1000	0.16625031158243214	0.2044014185667038	0.5898	0.543	0.5655	0.5008
21	22:18:33	1	0.1000	0.16101476973438092	0.20609763264656067	0.6065	0.5076	0.5527	0.4995
22	22:20:26	0	0.1000	0.1566688114126051	0.2056526392698288	0.5999	0.5389	0.5678	0.5116
23	22:22:22	1	0.1000	0.1526723719850283	0.20888562500476837	0.6135	0.5196	0.5627	0.4999
24	22:24:15	0	0.1000	0.1498095676037074	0.2059270441532135	0.622	0.5389	0.5775	0.5119
25	22:26:09	1	0.1000	0.1440583821362713	0.2113877236843109	0.5696	0.5199	0.5436	0.4841
26	22:28:02	2	0.1000	0.14283259467885923	0.21260569989681244	0.6042	0.5067	0.5512	0.4866
27	22:29:56	3	0.1000	0.13798596772727398	0.21093013882637024	0.6391	0.5132	0.5692	0.5056
28	22:31:50	4	0.1000	0.13831456030764586	0.2054137885570526	0.6427	0.5234	0.577	0.515
29	22:33:43	0	0.0500	0.12518788149779464	0.19966034591197968	0.6122	0.5565	0.583	0.5215
30	22:35:39	1	0.0500	0.12041560555657191	0.2055380940437317	0.6341	0.5337	0.5796	0.5167
31	22:37:33	0	0.0500	0.11683686818410756	0.20671860873699188	0.6278	0.5465	0.5844	0.5256
32	22:39:28	0	0.0500	0.11547552704264631	0.2011713832616806	0.6404	0.5656	0.6007	0.5416
33	22:41:22	1	0.0500	0.1120084507343052	0.20611391961574554	0.628	0.5445	0.5833	0.5213
34	22:43:13	2	0.0500	0.10994496203926575	0.20671862363815308	0.634	0.5527	0.5906	0.5264
35	22:45:09	3	0.0500	0.10705119811892318	0.20396003127098083	0.63	0.5583	0.592	0.5304
36	22:47:03	4	0.0500	0.10565324550705404	0.20525135099887848	0.6205	0.5585	0.5879	0.5268
37	22:48:57	1	0.0250	0.10073289306234307	0.20799562335014343	0.6202	0.5542	0.5853	0.5219
38	22:50:52	2	0.0250	0.0988940274288346	0.2089156061410904	0.6209	0.5556	0.5864	0.524
39	22:52:46	3	0.0250	0.09867611397527118	0.20988532900810242	0.6302	0.5448	0.5844	0.5216
40	22:54:38	4	0.0250	0.09607326190465872	0.21137435734272003	0.6359	0.546	0.5875	0.5233
41	22:56:30	1	0.0125	0.09508145710002482	0.20864863693714142	0.6249	0.5609	0.5912	0.5279
42	22:58:25	2	0.0125	0.09248381945515288	0.2089238315820694	0.6332	0.5609	0.5948	0.5323
43	23:00:19	3	0.0125	0.09179514279842112	0.21217209100723267	0.6359	0.5506	0.5902	0.5265
44	23:02:13	4	0.0125	0.09025649870707904	0.21015453338623047	0.6286	0.553	0.5884	0.5249
45	23:04:06	1	0.0063	0.08877885234787877	0.21047136187553406	0.6313	0.5568	0.5917	0.5295
46	23:05:59	2	0.0063	0.08888968829952151	0.20931783318519592	0.6253	0.5574	0.5894	0.5269
47	23:07:50	3	0.0063	0.08632643271746986	0.21022659540176392	0.6266	0.5606	0.5918	0.5282
48	23:09:43	4	0.0063	0.08832044444671286	0.21114717423915863	0.6282	0.558	0.591	0.5288
49	23:11:37	1	0.0031	0.08696596260965192	0.21016794443130493	0.6264	0.5577	0.5901	0.5281
50	23:13:30	2	0.0031	0.08679116172871836	0.21042589843273163	0.6305	0.56	0.5932	0.53
51	23:15:22	3	0.0031	0.08845450473063539	0.20979885756969452	0.629	0.5603	0.5927	0.5307
52	23:17:14	4	0.0031	0.08802626422486788	0.21061699092388153	0.6274	0.5624	0.5931	0.53
53	23:19:06	1	0.0016	0.08661543950188327	0.21126949787139893	0.631	0.5585	0.5925	0.5301
54	23:20:58	2	0.0016	0.08645225078708958	0.21184666454792023	0.6318	0.5565	0.5918	0.5292
55	23:22:51	3	0.0016	0.08557090947511697	0.21101126074790955	0.6289	0.5606	0.5928	0.529
56	23:24:46	4	0.0016	0.08642641211353799	0.21197205781936646	0.6309	0.5574	0.5919	0.5277
57	23:26:40	1	0.0008	0.0874369646142725	0.21133817732334137	0.6304	0.5597	0.593	0.5293
58	23:28:33	2	0.0008	0.0853537730173235	0.21140791475772858	0.6293	0.558	0.5915	0.5286
59	23:30:25	3	0.0008	0.08493233122454305	0.21143567562103271	0.6322	0.5591	0.5934	0.5304
60	23:32:17	4	0.0008	0.08353725848690381	0.21198388934135437	0.6318	0.5571	0.5921	0.5286
61	23:34:10	1	0.0004	0.08536980657453046	0.2119777500629425	0.632	0.5585	0.593	0.5297
62	23:36:03	2	0.0004	0.08527473508293582	0.21169807016849518	0.6288	0.5583	0.5914	0.5282
63	23:37:55	3	0.0004	0.08527074496016307	0.2117796689271927	0.6291	0.5577	0.5912	0.5283
64	23:39:48	4	0.0004	0.08524197829567104	0.21187415719032288	0.6295	0.5577	0.5914	0.5288
65	23:41:43	1	0.0002	0.08445745136947429	0.21201610565185547	0.6311	0.5588	0.5928	0.5299
66	23:43:38	2	0.0002	0.0863836541788857	0.21210099756717682	0.6316	0.5577	0.5924	0.5301
67	23:45:32	3	0.0002	0.08506229089546867	0.2120092660188675	0.6295	0.5571	0.5911	0.5285
68	23:47:26	4	0.0002	0.08444277042646318	0.21201808750629425	0.6295	0.5565	0.5907	0.5286
