EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	13:50:31	0	0.1000	0.2545541078386184	0.07706214487552643	0.874	0.8711	0.8725	0.8308
2	13:52:38	0	0.1000	0.09490466591859269	0.05440577492117882	0.8916	0.9048	0.8982	0.8659
3	13:54:44	0	0.1000	0.07425499927419103	0.048432283103466034	0.9051	0.9151	0.9101	0.8815
4	13:56:57	0	0.1000	0.06186940632053771	0.03910034894943237	0.9249	0.928	0.9264	0.9014
5	13:59:11	0	0.1000	0.05295879146563229	0.03496171534061432	0.9287	0.936	0.9323	0.9066
6	14:01:25	0	0.1000	0.04840414329221905	0.035812798887491226	0.9262	0.9402	0.9332	0.9073
7	14:03:28	0	0.1000	0.04431645656588062	0.03266049921512604	0.9359	0.9397	0.9378	0.9156
8	14:05:33	0	0.1000	0.04068382184229372	0.03144589066505432	0.9381	0.9422	0.9402	0.9178
9	14:07:55	1	0.1000	0.03867032315608242	0.03331279754638672	0.9336	0.9393	0.9365	0.9141
10	14:09:51	2	0.1000	0.03536166315047454	0.032806988805532455	0.9351	0.9426	0.9388	0.9148
11	14:11:29	0	0.1000	0.03407369833867083	0.03107200376689434	0.9399	0.9492	0.9445	0.9217
12	14:13:33	0	0.1000	0.031115925363847784	0.03002789616584778	0.9437	0.9454	0.9446	0.9212
13	14:15:41	1	0.1000	0.030065815272319094	0.03165719658136368	0.9431	0.9431	0.9431	0.9208
14	14:17:19	0	0.1000	0.028550959971626044	0.03053032048046589	0.9458	0.9465	0.9461	0.9236
15	14:19:26	1	0.1000	0.028553243042774495	0.031799498945474625	0.9432	0.9475	0.9453	0.922
16	14:21:12	2	0.1000	0.025914144074740793	0.031895387917757034	0.9417	0.9465	0.9441	0.9227
17	14:22:51	3	0.1000	0.025661013185777765	0.032999634742736816	0.9407	0.9443	0.9425	0.9218
18	14:24:37	4	0.1000	0.023931795047970224	0.034345269203186035	0.9416	0.95	0.9458	0.9227
19	14:26:18	0	0.0500	0.021103927986078522	0.03230744227766991	0.9454	0.95	0.9477	0.9259
20	14:28:24	0	0.0500	0.019436975750533443	0.032632600516080856	0.9455	0.95	0.9478	0.9257
21	14:30:33	0	0.0500	0.01855171700126059	0.033618953078985214	0.9457	0.9509	0.9483	0.9268
22	14:32:40	0	0.0500	0.01851217798027358	0.03268042206764221	0.9491	0.9507	0.9499	0.9285
23	14:34:55	1	0.0500	0.0177750706179088	0.03337595611810684	0.9454	0.951	0.9482	0.9273
24	14:36:38	2	0.0500	0.017494073849047623	0.035990264266729355	0.9463	0.9504	0.9483	0.927
25	14:38:30	3	0.0500	0.01635371740409316	0.03437128663063049	0.946	0.9522	0.9491	0.928
26	14:40:10	4	0.0500	0.016427078817315966	0.033499740064144135	0.947	0.9512	0.9491	0.9279
27	14:41:54	1	0.0250	0.014737660469468743	0.03426039591431618	0.9485	0.951	0.9497	0.929
28	14:43:40	2	0.0250	0.014495894214594119	0.03529409319162369	0.9467	0.9507	0.9487	0.9285
29	14:45:22	0	0.0250	0.013672527817521277	0.03393446281552315	0.9494	0.9536	0.9515	0.9313
30	14:47:28	1	0.0250	0.013481909875111211	0.03481237590312958	0.9484	0.9529	0.9506	0.9304
31	14:49:15	2	0.0250	0.013498411717646297	0.035191651433706284	0.9484	0.9524	0.9504	0.9302
32	14:50:58	3	0.0250	0.013231936856644156	0.03514333814382553	0.9484	0.9529	0.9506	0.9302
33	14:52:37	4	0.0250	0.013122647804188236	0.0352463573217392	0.9485	0.9519	0.9502	0.93
34	14:54:17	0	0.0125	0.012217839139346766	0.035024069249629974	0.9486	0.9546	0.9516	0.9312
35	14:56:43	1	0.0125	0.012539555251916242	0.035200536251068115	0.9476	0.9526	0.9501	0.9296
36	14:58:29	0	0.0125	0.011850508148384759	0.03489377349615097	0.9503	0.9532	0.9518	0.9313
37	15:00:36	1	0.0125	0.011770317213652801	0.03618669509887695	0.9463	0.9527	0.9495	0.9282
38	15:02:15	2	0.0125	0.011554126606823803	0.03612206503748894	0.9479	0.9527	0.9503	0.9297
39	15:04:03	3	0.0125	0.011342741429152797	0.03579166904091835	0.9481	0.9534	0.9507	0.9296
40	15:05:50	4	0.0125	0.01177638292672755	0.035168953239917755	0.9486	0.9543	0.9514	0.9309
41	15:07:37	1	0.0063	0.01105077326820186	0.035498518496751785	0.9484	0.9537	0.9511	0.9307
42	15:09:15	2	0.0063	0.011579443276072143	0.035718515515327454	0.9487	0.9532	0.951	0.9301
43	15:10:56	3	0.0063	0.010549911854597149	0.036229100078344345	0.9497	0.9531	0.9514	0.9311
44	15:12:35	4	0.0063	0.01165009078245147	0.03595481812953949	0.9487	0.9531	0.9509	0.9301
45	15:14:15	1	0.0031	0.010416401720615984	0.03614973649382591	0.9486	0.9531	0.9508	0.9299
46	15:15:59	2	0.0031	0.010937089333621442	0.03651383891701698	0.9479	0.9532	0.9506	0.9296
47	15:17:38	3	0.0031	0.010874334713306032	0.03601570799946785	0.9489	0.9536	0.9512	0.9306
48	15:19:16	4	0.0031	0.010644081080403975	0.03667094558477402	0.9481	0.9536	0.9508	0.9299
49	15:21:06	1	0.0016	0.010611042785264119	0.036761123687028885	0.9479	0.9527	0.9503	0.9291
50	15:22:46	2	0.0016	0.010589363156959273	0.03674281761050224	0.9486	0.9534	0.951	0.9302
51	15:24:26	3	0.0016	0.009652339081220944	0.03683563321828842	0.9488	0.9536	0.9512	0.9304
52	15:26:05	4	0.0016	0.009941160112732014	0.036796849220991135	0.9486	0.9536	0.9511	0.9299
53	15:27:45	1	0.0008	0.010835696747581476	0.036769717931747437	0.9486	0.9537	0.9512	0.9301
54	15:29:23	2	0.0008	0.011116489436376591	0.03670615330338478	0.9487	0.9534	0.9511	0.9301
55	15:31:02	3	0.0008	0.010588491341238446	0.036658529192209244	0.9487	0.9534	0.9511	0.9299
56	15:32:44	4	0.0008	0.010251614824696798	0.0367945097386837	0.9486	0.9537	0.9512	0.9301
57	15:34:21	1	0.0004	0.01039941056330261	0.0367271788418293	0.9491	0.9539	0.9515	0.9307
58	15:35:58	2	0.0004	0.010538216037945391	0.036717239767313004	0.9493	0.9541	0.9517	0.9309
59	15:37:36	3	0.0004	0.010667540740396178	0.036726340651512146	0.9493	0.9543	0.9518	0.9311
60	15:39:27	0	0.0004	0.010469338418922652	0.03667621314525604	0.9494	0.9544	0.9519	0.9312
61	15:41:43	1	0.0004	0.00977117573910687	0.0367208831012249	0.9491	0.9543	0.9517	0.9311
62	15:43:35	2	0.0004	0.010374808174285504	0.03665551170706749	0.9491	0.9537	0.9514	0.9307
63	15:45:16	3	0.0004	0.010133736507705911	0.03663269057869911	0.9489	0.9536	0.9512	0.9306
64	15:46:56	4	0.0004	0.010129185880267833	0.0366397388279438	0.9491	0.9537	0.9514	0.9307
65	15:48:38	1	0.0002	0.010386816078289753	0.03667013719677925	0.9489	0.9536	0.9512	0.9306
66	15:50:19	2	0.0002	0.010374345712147487	0.0366908460855484	0.9488	0.9536	0.9512	0.9304
67	15:52:05	3	0.0002	0.010883389423605713	0.036671049892902374	0.9489	0.9536	0.9512	0.9306
68	15:53:45	4	0.0002	0.010342336171492715	0.036694031208753586	0.9489	0.9536	0.9512	0.9304
